1n,2n,3n,4n,5n,6r,7r,8r,9r,10r,11r,12n,13n,14n,15n,16n,17n,18n,19n,20n,21n,22n,23n,24n,25n,26n,27n,28n,29n,30n,31n,32n,33n,34n,35n,36r,37r,38r,39r,40r,41r,42r,43r,44r,45r,46r,47r,48r,49r,50r,51r,52r,53r,54r,55r,56r,57r,58r,59r,60r,61r,62r,63r,64r,65r,66r,67r,68r,69r,70r,71r,72r,73r,74r,75r,76r,77r,78r,79r,80r,81r,82r,83r,84n,85n,86n,87n,88n,89n,90r,91r,92r,93r,94r,95r,96r,97r,98r,99r,100r,101r
0.09015039,0.5394636,0.04105484,0.1398625,0.4997567,0.6484928,0.7061622,0.515475,0.6787576,0.5157183,0.7078047,0.4901135,0.7220563,0.524936,0.6591945,0.673733,0.5357025,0.5748832,0.6636165,0.7150583,0.6819427,0.4793286,0.6665815,0.03439525,0.2547855,0.0540715,0.3028958,0.1890268,0.170414,0.4795763,0.4137308,0.6785016,0.6698653,0.8043436,0.6020783,0.5472235,0.5436879,0.5026369,0.6819347,0.5866656,0.6224545,0.4538967,0.7018802,0.4467383,0.3813655,0.5236903,0.5724913,0.02892835,0.0582576,0.3000986,0.5232259,0.5647946,0.5339453,0.3633754,0.3201554,0.4370237,0.3834944,0.6822823,0.4713069,0.6705074,0.3804459,0.5149207,0.4207713,0.6020728,0.1461826,0.121891,0.3578205,0.4665721,0.08970532,0.08218587,0.5557392,0.4385169,0.4313959,0.4774179,0.5686003,0.7445075,0.5407546,0.685,0.5044025,0.5817239,0.5523806,0.5398674,0.402634,0.5856222,0.4980299,0.6904973,0.4129952,0.6951875,0.7279594,0.1119142,0.1682501,0.5394456,0.5543178,0.4542944,0.6028964,0.6957139,0.5258772,0.6437474,0.7084384,0.7335877,0.5955074
0.1070545,0.495268,0.03994666,0.1383159,0.5279865,0.64342,0.7088965,0.5023208,0.6585684,0.4996589,0.715097,0.5185515,0.7161798,0.5159743,0.6550516,0.6754065,0.5355728,0.5730736,0.6607417,0.7391084,0.6819956,0.5158069,0.6736317,0.02770754,0.2696674,0.037391,0.2929537,0.1987912,0.1635064,0.4656973,0.4107659,0.7008562,0.654115,0.7990988,0.614404,0.548912,0.5451228,0.5016365,0.6759328,0.5928646,0.612213,0.4649285,0.688176,0.4495638,0.3804623,0.5228653,0.5685642,0.02960249,0.05582659,0.2991177,0.5205817,0.5555429,0.5298313,0.3635783,0.2711518,0.4237941,0.3681502,0.651053,0.4529819,0.6584721,0.3176528,0.5125296,0.4150956,0.577951,0.1384021,0.1076558,0.3340986,0.4374957,0.07647177,0.06169516,0.6245817,0.4995019,0.4128904,0.4843705,0.5676426,0.7420983,0.5313808,0.6989343,0.4943168,0.5254896,0.5589393,0.5141846,0.3989162,0.5838308,0.5013558,0.6848041,0.3778428,0.6722259,0.7200689,0.1328998,0.1957007,0.5358194,0.5463761,0.448913,0.5516913,0.6866415,0.518447,0.6565362,0.7068696,0.7358749,0.6013644
0.1031372,0.5175582,0.04081021,0.1336451,0.5089528,0.6415843,0.7115175,0.4908958,0.6553971,0.4937713,0.7192031,0.509901,0.7190753,0.5225766,0.6566225,0.6749452,0.5356532,0.5718922,0.6575844,0.7320834,0.6820544,0.4949429,0.6720242,0.01525244,0.2794527,0.02825077,0.2977799,0.1967083,0.1605762,0.4612566,0.4073536,0.6903106,0.6490899,0.8020273,0.638647,0.5502976,0.5478572,0.5004799,0.6719519,0.594607,0.6147647,0.4707056,0.6980127,0.4507361,0.3793158,0.5216702,0.5654795,0.0286634,0.05775048,0.2996042,0.5219324,0.5588726,0.5273929,0.3635782,0.286273,0.4077295,0.350641,0.6705946,0.4653431,0.6493493,0.3338379,0.5095737,0.4032935,0.5656472,0.1247415,0.07900883,0.3092747,0.4472741,0.07030063,0.02752192,0.5806153,0.5326654,0.4191735,0.498863,0.5678308,0.7398645,0.5235292,0.7039094,0.4988655,0.5572633,0.5509233,0.4951502,0.3952729,0.585062,0.4990953,0.6832042,0.36555,0.660122,0.7239909,0.1468808,0.2572084,0.5379422,0.539449,0.4498509,0.5364496,0.6887197,0.514726,0.6482453,0.7076347,0.7365642,0.606767
0.1111561,0.5073782,0.04072614,0.1352544,0.5184515,0.6397758,0.7137986,0.4965022,0.6549941,0.4881196,0.7172373,0.5003953,0.7138808,0.5193293,0.6557934,0.6752338,0.5357335,0.5723112,0.6543924,0.7447402,0.6822358,0.5047668,0.6702673,0.0125845,0.2866283,0.01993151,0.2878993,0.1991436,0.1663895,0.4704837,0.4035734,0.711,0.6585815,0.7967818,0.6262462,0.5501477,0.5467302,0.5012264,0.6738977,0.5909309,0.6171975,0.4678324,0.6929874,0.4516187,0.379793,0.5222341,0.5670521,0.03004815,0.05571971,0.3005084,0.5189909,0.5515132,0.5286054,0.3628715,0.3043171,0.3856865,0.3590948,0.6513955,0.4596947,0.6348661,0.3024938,0.5137775,0.4090489,0.571657,0.1317308,0.09403694,0.3211001,0.4555985,0.06363318,0.04328111,0.6026818,0.5642484,0.4066899,0.491631,0.5681391,0.7436191,0.5272632,0.6939637,0.490088,0.5212175,0.5570421,0.5032916,0.3919556,0.5831038,0.504429,0.6833141,0.3890607,0.6635178,0.7164871,0.1637441,0.2274645,0.5326785,0.5340178,0.447802,0.5265861,0.684393,0.5222155,0.6523476,0.707276,0.7352499,0.6042891
0.1174563,0.4851632,0.04106355,0.1322909,0.5378633,0.6361286,0.719416,0.4793332,0.6532775,0.4703468,0.7206079,0.4793097,0.709889,0.511908,0.6535438,0.6750392,0.5358883,0.5711957,0.6445509,0.752902,0.6824509,0.5399854,0.6773393,0.02540705,0.2925076,0.01710379,0.2801201,0.1923904,0.1573916,0.4522262,0.3955767,0.7196259,0.6377917,0.7921415,0.651049,0.5530041,0.5491181,0.4965197,0.6700306,0.5964267,0.6056306,0.4737391,0.6778125,0.4518959,0.3781876,0.5208912,0.5614551,0.03117552,0.05656481,0.2995634,0.5147489,0.5476888,0.5261578,0.3626615,0.2577438,0.3478269,0.3411574,0.6276336,0.4383374,0.6046155,0.2628263,0.5059851,0.3930584,0.5552166,0.1177912,0.06362943,0.2878306,0.4272076,0.05723835,0.02004928,0.6632794,0.5922816,0.4003673,0.5056109,0.5668159,0.733326,0.5203602,0.7086818,0.4868839,0.5090793,0.5427463,0.4877311,0.3888007,0.5817153,0.5088559,0.6768743,0.3307727,0.6563361,0.7130628,0.1828351,0.3609214,0.5289428,0.5180312,0.4782333,0.517016,0.6825656,0.5038086,0.6681637,0.7059017,0.7383602,0.6106735
0.119783,0.4734925,0.03952214,0.1314624,0.5582354,0.634351,0.7159302,0.4820854,0.6540699,0.4822122,0.7234673,0.4567086,0.7118301,0.5047842,0.6545232,0.6752494,0.5359687,0.5707895,0.6511297,0.7552605,0.6824633,0.5275495,0.6789349,0.01666249,0.288236,0.01560401,0.2721621,0.1854187,0.1544343,0.456723,0.3912161,0.7276924,0.6437122,0.7943739,0.6634472,0.5517638,0.5495809,0.4982825,0.6685122,0.5978623,0.6077638,0.4753061,0.6815261,0.4525836,0.3785563,0.5201085,0.5633669,0.03190872,0.06043257,0.297171,0.5121101,0.5426549,0.524891,0.360875,0.2351428,0.3648249,0.3305998,0.6007622,0.4298181,0.5828866,0.2749954,0.5092018,0.3981176,0.5600295,0.1041497,0.06072774,0.2977566,0.4079498,0.0485355,0.01040394,0.6458554,0.6464838,0.388298,0.5124161,0.5662431,0.7305903,0.5167062,0.7132404,0.4810531,0.4965614,0.5324958,0.4890831,0.3864529,0.5825399,0.5213549,0.6708003,0.3540397,0.6487656,0.7096035,0.2032768,0.2921445,0.5180717,0.5097662,0.45599,0.5126784,0.6802089,0.5110942,0.6640064,0.7062186,0.7393109,0.6115599
0.1140628,0.4613742,0.04028838,0.1307277,0.5480381,0.6380909,0.7178567,0.4857511,0.6520172,0.4762779,0.7221512,0.4678349,0.708088,0.5081939,0.6541307,0.6756201,0.5358081,0.5715072,0.6477877,0.7493411,0.6824422,0.5528585,0.6754662,0.03772506,0.2914078,0.02439941,0.2639495,0.1779107,0.1503052,0.4484075,0.3997179,0.7353561,0.6314804,0.7900424,0.6756365,0.554387,0.5484204,0.499375,0.6673094,0.5990888,0.6099232,0.4725967,0.6861189,0.4524688,0.3782926,0.5204967,0.5595497,0.03010166,0.0569905,0.298341,0.5170162,0.5449099,0.5237366,0.3612736,0.2449296,0.3297108,0.3200668,0.6024734,0.4455178,0.6079089,0.2871257,0.5066453,0.388321,0.5509378,0.1106989,0.08444089,0.2799788,0.4170887,0.04223209,0.01384947,0.6782904,0.6211548,0.3942168,0.5190392,0.5671933,0.7368386,0.5181138,0.7173671,0.4841727,0.4781802,0.5192168,0.4897412,0.3845825,0.5808583,0.5151616,0.6819754,0.3425877,0.6471968,0.7062993,0.2262176,0.3258969,0.5235383,0.524704,0.4658625,0.5081889,0.6813497,0.5073536,0.6606717,0.7065296,0.7374032,0.608766
0.1231696,0.4296763,0.04576318,0.1325479,0.5916383,0.6325271,0.7213814,0.478058,0.6509668,0.4591998,0.724828,0.4453079,0.7041276,0.5002278,0.6514021,0.6758283,0.5361602,0.5680075,0.6413672,0.7568389,0.6823894,0.5754739,0.6816782,0.05014401,0.2851753,0.03440911,0.2495954,0.1695115,0.1463075,0.4440449,0.3869727,0.7465093,0.6173884,0.7864697,0.6980647,0.5546769,0.5489436,0.4903336,0.6664374,0.6013231,0.6007486,0.4758142,0.6735698,0.4505102,0.3787012,0.5196018,0.5560371,0.0324404,0.06042764,0.2958646,0.508846,0.5401445,0.5224345,0.3627392,0.2244421,0.316509,0.2987977,0.5713465,0.4208731,0.5662931,0.2514545,0.5037274,0.3842599,0.5470091,0.09403408,0.04651632,0.2685479,0.4012205,0.02917046,0.01837716,0.7007294,0.6912292,0.3823401,0.5250829,0.56555,0.7261114,0.5170843,0.7213967,0.4697098,0.4637828,0.4802582,0.4934956,0.3839282,0.5787098,0.5368201,0.6480412,0.3070775,0.646458,0.6976806,0.2749825,0.4474227,0.5118997,0.5009964,0.4925853,0.5085853,0.676263,0.4951937,0.6800379,0.7047957,0.7420384,0.611438
0.1215305,0.4407557,0.05600993,0.1324377,0.5689685,0.6291339,0.7205423,0.4796463,0.649489,0.4543597,0.7243387,0.4248203,0.7062874,0.4945134,0.6529298,0.6758345,0.5360615,0.5698529,0.6354499,0.7574106,0.6823837,0.5637124,0.6803772,0.06330449,0.278085,0.04903885,0.2445159,0.151328,0.1426036,0.439344,0.3781276,0.7489945,0.624701,0.785086,0.6872858,0.5545571,0.5495987,0.4923997,0.6642483,0.6002854,0.6023949,0.4760569,0.6704832,0.4462045,0.3785543,0.5193588,0.5543865,0.03297074,0.05865475,0.2941684,0.5055542,0.5381692,0.5203232,0.3614183,0.2174127,0.3121771,0.3095499,0.5877267,0.4009969,0.5585455,0.242657,0.5050629,0.3764796,0.5407488,0.08275143,0.06660566,0.2725478,0.387731,0.0356462,0.01353605,0.7073753,0.7106053,0.3706286,0.5315041,0.564238,0.7243249,0.516296,0.7284555,0.4743578,0.4747782,0.5150838,0.5009529,0.3870986,0.5774509,0.5451273,0.6635841,0.3188719,0.6383152,0.7033404,0.2505438,0.4193401,0.5047125,0.4855047,0.5077399,0.5111395,0.6776891,0.5004508,0.6721635,0.7046475,0.7453325,0.6105595
0.1246655,0.4505624,0.05140074,0.1320207,0.5804064,0.6308885,0.7215022,0.47798,0.6483112,0.4645872,0.7248982,0.4350896,0.701982,0.4965433,0.6522816,0.6744666,0.5360615,0.5689141,0.6383798,0.756878,0.6823949,0.5840412,0.682824,0.07688608,0.2701175,0.0608743,0.2557913,0.1610488,0.1382935,0.4347812,0.3826466,0.7416993,0.6099065,0.788071,0.707636,0.5544064,0.5478945,0.4944945,0.6654376,0.6022632,0.6037976,0.4761806,0.6719739,0.448533,0.37818,0.5197948,0.5577814,0.03174391,0.05649733,0.2950837,0.5021296,0.5373498,0.5214527,0.3646833,0.2176057,0.3115057,0.2875338,0.5709224,0.411302,0.5598889,0.234479,0.50319,0.3804342,0.5435233,0.06961476,0.0386406,0.2683444,0.3935694,0.02300629,0.01314284,0.6913503,0.6701353,0.3764134,0.5382087,0.5649958,0.7275981,0.5190191,0.7250333,0.4780178,0.4551779,0.4993397,0.5101165,0.3848431,0.5798058,0.528848,0.6557102,0.2957675,0.6424568,0.7003202,0.3015559,0.3949637,0.4962692,0.4924914,0.5249354,0.5079016,0.679144,0.4975128,0.6761703,0.7055877,0.7488226,0.6074479
0.1266057,0.4192296,0.06516086,0.1314173,0.6037385,0.6254269,0.7154654,0.4898603,0.646139,0.4448442,0.7247168,0.4159349,0.6997076,0.4918623,0.6502377,0.6740335,0.5363516,0.5670294,0.6326038,0.755273,0.6824002,0.5908958,0.6837553,0.0912397,0.2597264,0.08777899,0.2380494,0.1303988,0.1346931,0.4293842,0.3652074,0.7478532,0.6024798,0.7837433,0.7361649,0.5545918,0.5465718,0.4885088,0.6631038,0.6031945,0.5995381,0.477183,0.6627567,0.4421945,0.3790196,0.5192043,0.5507832,0.03265101,0.05686223,0.292551,0.4994026,0.536202,0.5192175,0.3685545,0.2202301,0.3216145,0.2779128,0.5603915,0.3895226,0.5127257,0.215217,0.5044624,0.3728126,0.5370672,0.05295263,0.03030394,0.268167,0.3652464,0.01433586,0.0236098,0.7107123,0.7523542,0.3649113,0.5454125,0.5638177,0.7217609,0.5283613,0.7368593,0.4579578,0.4456079,0.481175,0.5525892,0.3913223,0.5762027,0.5537841,0.6318208,0.2854817,0.6227312,0.6953695,0.3275054,0.4659788,0.486602,0.473016,0.5419778,0.5111143,0.6724075,0.4930357,0.6839501,0.7049443,0.7585253,0.6052667
0.1255272,0.4114364,0.06830966,0.1313617,0.6160744,0.6231218,0.7175512,0.4859692,0.6471117,0.4410262,0.7221794,0.3995661,0.6952925,0.4899786,0.6488457,0.6743523,0.53637,0.566357,0.6298689,0.7502937,0.6823528,0.5964977,0.6843022,0.1076563,0.2602085,0.1039125,0.2413309,0.1413538,0.1250944,0.4228012,0.3695103,0.7482519,0.5888893,0.7810794,0.7174676,0.5546699,0.5423372,0.4868737,0.660323,0.6046465,0.5965159,0.476528,0.6690937,0.4439635,0.3786525,0.5191245,0.5525082,0.0311229,0.05567423,0.2921306,0.49396,0.5348643,0.5183262,0.3743861,0.2130089,0.3444621,0.2682116,0.552187,0.3631209,0.5370396,0.2199047,0.5066573,0.3657042,0.538611,0.01723916,0.01958002,0.2688158,0.3743228,0.02056151,0.02108109,0.7085057,0.7276474,0.3536302,0.5523427,0.5629759,0.7169229,0.5217097,0.731541,0.4642356,0.4364581,0.4594352,0.5218576,0.4032364,0.5749573,0.5717397,0.6398537,0.2764388,0.6344631,0.6932011,0.3813933,0.4813511,0.4749585,0.4786268,0.5791507,0.513658,0.6737829,0.493488,0.6916634,0.7053432,0.7647489,0.6092734
0.1258918,0.4047269,0.0602528,0.1321299,0.6283806,0.6273085,0.7208038,0.4825481,0.6452541,0.4493039,0.7236646,0.407007,0.6974467,0.4890582,0.6474187,0.6748525,0.5365671,0.5667481,0.6269717,0.7528377,0.6823428,0.6000638,0.6846809,0.1222435,0.2632289,0.07427334,0.2395048,0.1181323,0.1301592,0.4165604,0.3739898,0.7439497,0.5953085,0.7824076,0.7272829,0.5546654,0.5445704,0.4844671,0.6616961,0.60386,0.5979526,0.4760456,0.6657019,0.4408525,0.3781009,0.5196012,0.549601,0.03211169,0.05989412,0.2932214,0.4961527,0.5333208,0.5172951,0.3802722,0.2133007,0.3322018,0.2591118,0.5472054,0.3764926,0.5491991,0.2263805,0.5032122,0.3694718,0.5363213,0.03636712,0.01208188,0.2753226,0.3816253,0.01748122,0.02381341,0.7106225,0.741547,0.3592462,0.5598557,0.5619507,0.7195516,0.5248491,0.734309,0.4506575,0.428268,0.4445954,0.5374769,0.3966028,0.5738921,0.5627576,0.6267905,0.2689819,0.6159179,0.691171,0.3551274,0.4930855,0.4607643,0.4680572,0.5598967,0.5176628,0.6750012,0.4929079,0.6878309,0.7023587,0.7529699,0.6117003
0.126471,0.3970942,0.07461203,0.1328291,0.6655183,0.6201292,0.7112617,0.4977854,0.6445302,0.4337304,0.7197373,0.3870771,0.6882477,0.488204,0.6417434,0.6754595,0.5365052,0.5642868,0.6238575,0.7467015,0.6819907,0.6065589,0.6843364,0.1363284,0.2523263,0.1184701,0.233662,0.08994586,0.1148943,0.4097122,0.3602502,0.7295644,0.5778027,0.7761359,0.7441987,0.5543994,0.5364851,0.4816158,0.6571476,0.6052964,0.5932671,0.4759108,0.6615087,0.4409922,0.3776015,0.5200113,0.5486093,0.02990299,0.04985014,0.2915753,0.492828,0.52929,0.5153869,0.3910252,0.2424675,0.3745849,0.2411106,0.533914,0.3486084,0.4918619,0.2136812,0.515565,0.3619472,0.5358547,0.01229945,0.05505899,0.2817061,0.3543368,0.01358879,0.009970985,0.6836223,0.7657684,0.3433524,0.5746604,0.5602298,0.7081765,0.5322468,0.7410864,0.442817,0.3957858,0.4189503,0.5907567,0.4098873,0.5709424,0.5809382,0.6204741,0.2625886,0.6017292,0.6895636,0.4340761,0.5028507,0.444615,0.4620154,0.6139562,0.5246685,0.66693,0.4959618,0.6989529,0.7031138,0.7773034,0.6029066
0.1266264,0.3858534,0.08102306,0.1321013,0.6537289,0.6174109,0.7080871,0.5017248,0.6441141,0.4376067,0.7165554,0.3932731,0.6930784,0.4859035,0.6437585,0.6738956,0.5365292,0.5651542,0.6209232,0.7437201,0.681857,0.6049344,0.6846463,0.1486524,0.2541332,0.1467567,0.2357214,0.07401529,0.1208089,0.3964584,0.3549687,0.7394291,0.5829728,0.7779994,0.7532488,0.5538178,0.5396197,0.4802003,0.6586807,0.6057736,0.5915814,0.4780563,0.6608924,0.4404672,0.3766089,0.5202712,0.5478575,0.02896335,0.04850602,0.2917046,0.4915259,0.532165,0.5145283,0.3906907,0.2305528,0.3583786,0.2465666,0.5390357,0.332211,0.4764125,0.2132177,0.5131457,0.3545941,0.5348936,0.0327458,0.04284233,0.2893255,0.3300543,0.01531095,0.01905392,0.6940513,0.7609425,0.3388729,0.5672579,0.5601474,0.7136283,0.5392226,0.739112,0.4346143,0.4061593,0.4341052,0.6118959,0.4220299,0.5729296,0.5991488,0.6155596,0.2567561,0.6290281,0.6877228,0.4592238,0.5101295,0.4266522,0.4550537,0.6280074,0.5339741,0.6691188,0.4940907,0.6954703,0.7044045,0.7833021,0.6003458
0.1266575,0.391858,0.08830334,0.1316502,0.6416543,0.6149479,0.705391,0.4939096,0.6439131,0.4351704,0.7129447,0.3823991,0.6906399,0.4871359,0.6457425,0.675326,0.5366458,0.5659652,0.6180547,0.740742,0.6821768,0.6029106,0.6832507,0.1590073,0.2537647,0.1324755,0.2308579,0.1049339,0.1090932,0.4027573,0.3492933,0.7342582,0.5736452,0.7795947,0.7600459,0.5531432,0.5331919,0.4829421,0.6556577,0.6062623,0.5950606,0.4769533,0.6621661,0.4404413,0.3771569,0.520211,0.5469567,0.02556725,0.05367153,0.2918364,0.4907593,0.5310284,0.5162603,0.3857318,0.2577998,0.390585,0.2387106,0.529824,0.3162579,0.4835003,0.2176192,0.5098426,0.3583069,0.5339364,0.02106553,0.02715564,0.2993911,0.3427241,0.01551782,0.02324983,0.7026173,0.7689334,0.3483487,0.5816988,0.5609334,0.7113695,0.5358916,0.742959,0.4258788,0.4174716,0.4122366,0.5708083,0.4161769,0.5718818,0.5901758,0.6132348,0.2585472,0.6080846,0.6857409,0.4090651,0.5175083,0.4076305,0.4458156,0.5958549,0.5459274,0.6709074,0.498596,0.7024255,0.7040079,0.7711078,0.5975472
0.1281327,0.3785173,0.09392087,0.1336701,0.6771789,0.6071253,0.6954455,0.5053708,0.6440299,0.4336786,0.706003,0.3759319,0.6853502,0.4843087,0.6395477,0.6716598,0.5367679,0.5626627,0.6150287,0.7386518,0.6815943,0.6076376,0.6823049,0.1737338,0.2487867,0.1594167,0.2270781,0.0400063,0.09767212,0.3906618,0.3364054,0.7262812,0.5704291,0.774274,0.7642152,0.5514958,0.5309626,0.4768892,0.6531309,0.6069785,0.5879051,0.4768421,0.6607321,0.4435727,0.3760996,0.5200703,0.5450365,0.02156192,0.04415842,0.2911748,0.4880058,0.5278865,0.511663,0.3908556,0.3188193,0.4216526,0.2340829,0.5227103,0.2989279,0.4588275,0.2252616,0.5108731,0.3420746,0.5290627,0.03801858,0.06497627,0.3128321,0.3159815,0.0224689,0.02011606,0.6666517,0.769085,0.3352207,0.6004598,0.5592428,0.7064497,0.5461923,0.7460452,0.4070596,0.385994,0.3950776,0.6702927,0.4350876,0.5693599,0.6172264,0.6044749,0.2570492,0.5866999,0.6838352,0.5034588,0.5245213,0.3700486,0.4339811,0.6542046,0.5609245,0.6644488,0.5054386,0.7057183,0.7005646,0.7943874,0.5948972
0.1269747,0.382965,0.1008014,0.1365827,0.6881805,0.6124882,0.7006541,0.5088499,0.643724,0.4348413,0.7100199,0.3788889,0.6787702,0.4805919,0.6337386,0.6679688,0.5366515,0.5632853,0.6085868,0.7354381,0.6818138,0.6092129,0.6790968,0.1752579,0.2427741,0.1695913,0.2208212,0.02594446,0.09217077,0.3858892,0.3432161,0.7205258,0.5675797,0.7707288,0.7669868,0.552316,0.5262504,0.4745089,0.6544685,0.6073354,0.5859997,0.4776217,0.6603231,0.4449894,0.3762893,0.5204473,0.546141,0.02191018,0.04226102,0.2914642,0.4894091,0.5263994,0.5138415,0.3873512,0.2986376,0.4055703,0.2303522,0.5100163,0.2632621,0.4506182,0.2503618,0.5149331,0.3469163,0.5239505,0.04799335,0.08591703,0.3286568,0.301956,0.01512884,0.01547551,0.665628,0.7611343,0.3323462,0.5883829,0.5577785,0.7049128,0.5426886,0.7475142,0.4168391,0.3774179,0.3891636,0.6335322,0.4269474,0.5701562,0.6083446,0.6072378,0.2564588,0.5904712,0.6816867,0.5196469,0.5223656,0.3887307,0.4074109,0.6633097,0.5771322,0.661865,0.5091057,0.7119708,0.701489,0.7994225,0.5924964
0.1286614,0.3797233,0.10734,0.135066,0.6985918,0.6097531,0.6981617,0.5120205,0.6432022,0.4370175,0.70314,0.3738089,0.6819729,0.4823278,0.6367419,0.6635517,0.5368843,0.5620864,0.6118965,0.7314817,0.6814832,0.6108519,0.6774212,0.1675025,0.2371143,0.1762885,0.224088,0.05699102,0.1035392,0.3825703,0.3289576,0.7237672,0.5645443,0.7724782,0.7668721,0.5513375,0.5280855,0.4788664,0.6515117,0.6066158,0.5898908,0.4771754,0.6596926,0.4421389,0.3767801,0.5198995,0.5440595,0.02455526,0.04555562,0.2927965,0.4865197,0.5250058,0.5127584,0.3913662,0.2771792,0.4340005,0.2303011,0.5164193,0.2805249,0.4422861,0.2361332,0.516589,0.3507423,0.532173,0.04443292,0.07629853,0.3467906,0.2892567,0.01317681,0.02947233,0.629722,0.7667701,0.3304452,0.5947453,0.5559972,0.7033053,0.5495527,0.7446633,0.3957287,0.3698021,0.4026225,0.6521796,0.4311234,0.5686966,0.6257837,0.610384,0.2595018,0.5957673,0.67951,0.4827063,0.5243407,0.3529825,0.4215194,0.642076,0.5935557,0.6600276,0.5017191,0.7088949,0.6997964,0.7890826,0.5899593
0.1300598,0.3888462,0.1290629,0.1464954,0.7261475,0.6009582,0.691071,0.5151019,0.6416771,0.4484082,0.7005402,0.3688976,0.6752203,0.4787937,0.6302214,0.654089,0.5369827,0.5620282,0.6050212,0.7292054,0.6813719,0.6126609,0.6758121,0.1751188,0.2210634,0.1801955,0.2142815,0.01081132,0.08006547,0.3792976,0.3212611,0.7155408,0.5581146,0.765621,0.7646068,0.550155,0.524457,0.4712483,0.647312,0.6082845,0.5840245,0.4781964,0.6614112,0.4479434,0.3773007,0.5201256,0.5432087,0.02104855,0.04027358,0.2925323,0.4841585,0.5215404,0.509532,0.3770683,0.3409355,0.4547442,0.2390192,0.485433,0.2450397,0.4233995,0.2671474,0.5042901,0.3300289,0.5060097,0.0509991,0.09544868,0.4151396,0.2770571,0.02981316,0.04150821,0.6322208,0.7541338,0.3294109,0.614197,0.5542622,0.6977362,0.556605,0.7486627,0.3713751,0.3624399,0.3772605,0.6857415,0.4387311,0.5677968,0.6495539,0.601652,0.2637514,0.5840418,0.6749949,0.5333359,0.5203303,0.3384348,0.3631368,0.7025987,0.649151,0.6560746,0.5171397,0.7207139,0.699353,0.8037417,0.5856539
0.1343217,0.3829171,0.1140983,0.1382198,0.7173765,0.5975645,0.6868277,0.5207474,0.6428894,0.4402244,0.6983154,0.3715855,0.6713439,0.4761401,0.6266909,0.6561351,0.5370005,0.5620505,0.6010613,0.7246743,0.6808425,0.6144334,0.6745446,0.1738778,0.2127101,0.1797741,0.2113488,0.03909224,0.07478359,0.377063,0.3129067,0.7180545,0.5615277,0.7690893,0.7548385,0.5505274,0.5226594,0.4723844,0.6486952,0.6076418,0.5800208,0.4774521,0.6628378,0.4465291,0.3784682,0.5213897,0.5423022,0.01565739,0.03894636,0.2922145,0.4790998,0.5227225,0.5105112,0.3836725,0.3650362,0.4434929,0.2474437,0.5021667,0.2289606,0.4296482,0.3115227,0.4836893,0.3362022,0.5189954,0.05028171,0.1122038,0.367041,0.2552088,0.05370761,0.02890464,0.6148601,0.7198783,0.3293207,0.6055951,0.5495884,0.7016523,0.5601788,0.7507524,0.3577493,0.3562838,0.3830537,0.6976959,0.4431821,0.5657449,0.6421409,0.5991626,0.2676151,0.5730087,0.6773129,0.5504752,0.511996,0.315342,0.3919068,0.675779,0.6111633,0.6540627,0.5209848,0.7149292,0.6989481,0.8079014,0.5834317
0.1324485,0.3797116,0.1215712,0.1559096,0.7083926,0.6040939,0.6827115,0.5179945,0.642488,0.4440599,0.6958354,0.3691366,0.6673517,0.4773314,0.6233371,0.659268,0.5371167,0.5619466,0.5969046,0.7194175,0.6810191,0.6135049,0.6807734,0.1684717,0.229606,0.1814651,0.2174176,0.02237985,0.08582021,0.3759627,0.3039463,0.7113279,0.5546008,0.7673951,0.7601165,0.5511813,0.521317,0.473125,0.6501822,0.6079528,0.5820226,0.4787646,0.6638373,0.449531,0.3777412,0.5204267,0.5414163,0.01935806,0.03815083,0.2921071,0.4818071,0.5237311,0.5083187,0.380595,0.3881652,0.4638648,0.258542,0.4929657,0.2163173,0.4138998,0.2867448,0.4948882,0.3218374,0.5125481,0.04979751,0.1028192,0.3897043,0.2642491,0.04241588,0.04871202,0.5913075,0.7399594,0.3302924,0.6101692,0.5520807,0.69968,0.5530107,0.7497806,0.3838975,0.3480122,0.3720654,0.7058481,0.4474176,0.5667992,0.6342524,0.5966631,0.2737032,0.5702716,0.6726767,0.5426922,0.5003664,0.3267139,0.3769261,0.6872386,0.630749,0.6580901,0.513031,0.7178639,0.6991771,0.8123183,0.5877761
